,薬効分類名称,一般名,剤形,総計(処方数量),男_0～4歳,男_5～9歳,男_10～14歳,男_15～19歳,男_20～24歳,男_25～29歳,男_30～34歳,男_35～39歳,男_40～44歳,男_45～49歳,男_50～54歳,男_55～59歳,男_60～64歳,男_65～69歳,男_70～74歳,男_75～79歳,男_80～84歳,男_85～89歳,男_90～94歳,男_95～99歳,男_100歳以上,女_0～4歳,女_5～9歳,女_10～14歳,女_15～19歳,女_20～24歳,女_25～29歳,女_30～34歳,女_35～39歳,女_40～44歳,女_45～49歳,女_50～54歳,女_55～59歳,女_60～64歳,女_65～69歳,女_70～74歳,女_75～79歳,女_80～84歳,女_85～89歳,女_90～94歳,女_95～99歳,女_100歳以上
5692,血液代用剤,※未登録：ソルマルト輸液　２００ｍＬ,注射剤,74517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,706.0,1261.0,1052.0,1297.0,1264.0,2858.0,4018.0,4677.0,4121.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,704.0,1139.0,1531.0,1489.0,1439.0,1728.0,4851.0,7257.0,8619.0,7942.0,5782.0,2816.0,841.0
3599,抗腫瘍性植物成分製剤,※未登録：ドセタキセル点滴静注２０ｍｇ／１ｍＬ「ヤクルト」,注射剤,74411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,1738.0,2950.0,4869.0,7498.0,7164.0,3363.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,1134.0,3048.0,5660.0,7059.0,6240.0,5449.0,5410.0,5010.0,3087.0,757.0,0.0,0.0,0.0,0.0
2723,去たん剤,※未登録：ブロムヘキシン塩酸塩０．２％吸入液,吸入剤・エアゾール剤,74345.0,0.0,1375.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0,1110.0,2026.0,1540.0,1981.0,3828.0,6038.0,4151.0,2964.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,7867.0,2067.0,3696.0,5614.0,3440.0,0.0,0.0
1050,その他の腫瘍用薬,リツキシマブ（遺伝子組換え）,注射剤,74203.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,2355.0,3298.0,4280.0,4910.0,7388.0,6845.0,4275.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,2269.0,2297.0,2792.0,3280.0,4945.0,4607.0,3308.0,546.0,0.0,0.0,0.0
3907,気管支拡張剤,フェノテロール臭化水素酸塩,吸入剤・エアゾール剤,74194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.0,7128.0,9267.0,7753.0,5951.0,5058.0,2908.0,1642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.0,2103.0,3028.0,2921.0,1696.0,1854.0,1394.0,0.0,0.0,0.0,0.0,0.0,0.0
307,その他のホルモン剤（抗ホルモン剤を含む。）,セトロレリクス酢酸塩,注射剤,73962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5902.0,18642.0,28633.0,20566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,糖類剤,※未登録：光糖液５％　２５０ｍＬ,注射剤,73875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1409.0,2361.0,3275.0,4375.0,5488.0,7989.0,6662.0,3995.0,1450.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,1517.0,2581.0,3213.0,3743.0,4077.0,5561.0,4488.0,2482.0,1572.0,618.0,0.0,0.0
2875,呼吸促進剤,※未登録：フルマゼニル静注液０．５ｍｇ「ケミファ」　５ｍＬ,注射剤,73846.0,0.0,0.0,0.0,0.0,0.0,530.0,678.0,994.0,1366.0,1729.0,2687.0,3014.0,3346.0,3785.0,5174.0,4973.0,3524.0,1739.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,865.0,1393.0,1946.0,2544.0,3805.0,2867.0,3230.0,3223.0,4532.0,4542.0,3520.0,2161.0,822.0,0.0,0.0
2319,健胃消化剤,希塩酸,その他（内服）,73743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,0.0,0.0,1102.0,1032.0,0.0,0.0,1537.0,1982.0,1580.0,1703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,2206.0,2455.0,1222.0,2604.0,1132.0,1124.0,2422.0,1685.0,1417.0,1388.0,1198.0,1085.0,0.0,0.0
2820,合成麻薬,※未登録：フェンタニルクエン酸塩０．００５％２ｍＬ注射液,注射剤,73721.0,1996.0,476.0,668.0,649.0,559.0,766.0,945.0,1070.0,1093.0,1716.0,2268.0,3181.0,3385.0,4152.0,5806.0,6088.0,2875.0,1028.0,0.0,0.0,0.0,1364.0,595.0,409.0,450.0,653.0,989.0,1601.0,1878.0,1836.0,2625.0,2922.0,2697.0,2677.0,2699.0,3644.0,3986.0,2353.0,1025.0,0.0,0.0,0.0
2776,合成抗菌剤,※未登録：レボフロキサシン錠２５０ｍｇ「日医工」　レボフロキサシンとして,錠剤,73664.0,0.0,0.0,0.0,0.0,1451.0,1316.0,1636.0,1579.0,1899.0,1616.0,1691.0,1782.0,1718.0,1610.0,1644.0,1394.0,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,1640.0,1465.0,1982.0,1734.0,2076.0,2145.0,2487.0,1982.0,2039.0,2682.0,2453.0,2192.0,3073.0,0.0,0.0,0.0
706,その他の泌尿生殖器官及び肛門用薬,※未登録：タムスロシン塩酸塩ＯＤ錠０．１ｍｇ「ファイザー」,錠剤,73549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0,4522.0,9972.0,14166.0,14292.0,13539.0,8090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,催眠鎮静剤，抗不安剤,アモバルビタール,その他（内服）,73473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,2134.0,3575.0,5134.0,4817.0,3166.0,2178.0,2478.0,1514.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,3455.0,4783.0,4858.0,4488.0,2810.0,2140.0,1880.0,0.0,1344.0,1186.0,0.0,0.0,0.0
5438,腹膜透析用剤,※未登録：ペリセート３６０ＮＬ腹膜透析液　１．５Ｌ（排液用バッグ付）,注射剤,73470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,1390.0,1440.0,1656.0,1746.0,2426.0,3776.0,6181.0,9772.0,6514.0,0.0,1128.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,3904.0,2630.0,8221.0,0.0,3990.0,6139.0,2715.0,708.0,636.0,0.0,0.0
5771,血液代用剤,※未登録：生理食塩液「マイラン」　１００ｍＬ,注射剤,73220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,1082.0,1421.0,2012.0,2612.0,2941.0,5329.0,4955.0,5419.0,3835.0,2067.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,1110.0,1080.0,1059.0,1499.0,1717.0,2191.0,1857.0,2423.0,4081.0,5354.0,4559.0,4369.0,3192.0,1140.0,0.0
5268,糖類剤,※未登録：大塚糖液５０％　５００ｍＬ,注射剤,73080.0,5103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,793.0,1442.0,1566.0,1931.0,2865.0,5315.0,6835.0,6421.0,4372.0,2178.0,0.0,0.0,6604.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,423.0,584.0,743.0,1177.0,1119.0,1568.0,1945.0,3354.0,3848.0,3972.0,2728.0,1385.0,0.0
6109,血管拡張剤,イソクスプリン塩酸塩,注射剤,73065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,3416.0,18197.0,26143.0,18268.0,5464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,アルキル化剤,ダカルバジン,注射剤,73027.0,0.0,0.0,0.0,736.0,2249.0,2404.0,2172.0,2535.0,2112.0,2849.0,3769.0,3603.0,3498.0,6108.0,5858.0,4151.0,2358.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,1245.0,1957.0,2024.0,1210.0,1023.0,967.0,1589.0,1919.0,1530.0,3274.0,3875.0,2446.0,1631.0,0.0,0.0,0.0,0.0
743,その他の泌尿生殖器官及び肛門用薬,※未登録：プロピベリン塩酸塩錠１０ｍｇ「日医工」,錠剤,72570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,1802.0,2352.0,5757.0,3015.0,4161.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,0.0,3056.0,2109.0,9190.0,9273.0,5377.0,2737.0,0.0
4422,生薬,カシ,その他（内服）,72346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.0,2096.0,0.0,2106.0,3566.0,3697.0,7894.0,4000.0,8288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,2289.0,3889.0,1394.0,1615.0,2800.0,4963.0,1584.0,5774.0,4550.0,0.0,0.0,0.0,0.0
6151,解毒剤,※未登録：レボホリナート点滴静注用１００「オーハラ」　１００ｍｇ,注射剤,72271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,909.0,2493.0,4263.0,6590.0,7937.0,10780.0,8797.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,971.0,1181.0,2277.0,2593.0,3856.0,5572.0,4279.0,2064.0,0.0,0.0,0.0,0.0
3406,抗ウイルス剤,リトナビル,錠剤,72225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6662.0,5300.0,13388.0,13574.0,8225.0,2698.0,6017.0,2746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,2842.0,0.0,1644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,その他の抗生物質製剤（複合抗生物質製剤を含む。）,※未登録：ラベキュアパック４００,その他（内服）,72060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.0,2282.0,2632.0,3178.0,3080.0,3087.0,3248.0,3248.0,2422.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0,2324.0,2829.0,3493.0,2940.0,3234.0,3507.0,4193.0,2905.0,1260.0,0.0,0.0,0.0,0.0
144,その他のアレルギー用薬,※未登録：モンテルカスト錠１０ｍｇ「ゼリア」,錠剤,71981.0,0.0,0.0,0.0,1080.0,0.0,0.0,2104.0,1325.0,0.0,1805.0,1353.0,2355.0,3498.0,2337.0,2292.0,1657.0,1469.0,0.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,3303.0,2769.0,3075.0,5617.0,5516.0,6403.0,4377.0,4721.0,3461.0,1147.0,2036.0,0.0,0.0,0.0
4399,生薬,※未登録：花扇サンシュユＫ,その他（内服）,71697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,2097.0,3667.0,7469.0,3099.0,6713.0,10525.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.0,2500.0,3383.0,4478.0,5962.0,2411.0,2625.0,4829.0,2912.0,0.0,0.0,0.0
4620,痔疾用剤,硫酸アルミニウムカリウム水和物・タンニン酸,注射剤,71659.0,0.0,0.0,0.0,0.0,0.0,595.0,2036.0,3282.0,3839.0,4568.0,4603.0,3791.0,3282.0,3074.0,3518.0,3018.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,2009.0,2439.0,3063.0,3321.0,2903.0,1790.0,1565.0,651.0,2481.0,2235.0,1135.0,0.0,0.0,0.0,0.0
3725,機能検査用試薬,プロチレリン酒石酸塩水和物,注射剤,71564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,2059.0,2443.0,2464.0,2982.0,4463.0,4213.0,2759.0,931.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,450.0,1035.0,1685.0,1359.0,2839.0,3665.0,5708.0,5237.0,3475.0,2203.0,1171.0,0.0,0.0
1307,ビタミンＢ剤（ビタミンＢ１剤を除く。）,※未登録：ハイボン細粒１０％,散剤・顆粒剤,71210.0,2531.0,2053.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,1417.0,0.0,1148.0,1292.0,1195.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.0,0.0,0.0,0.0,0.0,1079.0,0.0,1823.0,2217.0,3391.0,0.0,2608.0,2683.0,3883.0,1718.0,2660.0,0.0,0.0,0.0
1315,ビタミンＢ剤（ビタミンＢ１剤を除く。）,※未登録：ビスラーゼ注射液２０ｍｇ,注射剤,71168.0,1948.0,1389.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,855.0,938.0,929.0,1977.0,2624.0,4295.0,4678.0,4832.0,3100.0,1075.0,0.0,857.0,0.0,0.0,0.0,0.0,1476.0,2342.0,1796.0,555.0,0.0,0.0,0.0,528.0,794.0,2396.0,3346.0,4561.0,6342.0,5898.0,3328.0,470.0
6910,Ｘ線造影剤,※未登録：イオパミロン注３００　６１．２４％１００ｍＬ,注射剤,71129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,938.0,1922.0,2480.0,3198.0,4470.0,6849.0,7332.0,5554.0,2748.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,1665.0,2384.0,2124.0,2296.0,2705.0,4323.0,4720.0,4110.0,2917.0,939.0,0.0,0.0
3048,寄生性皮ふ疾患用剤,※未登録：ブテナフィン塩酸塩クリーム１％「ファイザー」,軟膏・クリーム・外用液,71101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,1310.0,1341.0,2861.0,3914.0,5336.0,7129.0,4921.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0,1077.0,0.0,0.0,1658.0,4130.0,5418.0,2497.0,3039.0,1020.0,0.0,0.0
3734,止しゃ剤，整腸剤,※未登録：タンニン酸アルブミン「三恵」,その他（内服）,71022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,3018.0,1554.0,5407.0,4231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,1514.0,4294.0,4698.0,1207.0,4974.0,1282.0,2322.0,0.0,2295.0,0.0,0.0
437,その他の化学療法剤,※未登録：フルコナゾールカプセル５０ｍｇ「ＪＧ」,カプセル剤,70923.0,0.0,2233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,2119.0,2851.0,4480.0,3344.0,1263.0,0.0,0.0,0.0,0.0,1162.0,0.0,0.0,3767.0,3711.0,2183.0,1626.0,1533.0,1131.0,1109.0,0.0,0.0,2470.0,3204.0,3533.0,4841.0,3142.0,0.0,0.0,0.0
2060,他に分類されない代謝性医薬品,※未登録：レボカルニチン塩化物錠１００ｍｇ「日医工」,錠剤,70910.0,0.0,0.0,2254.0,0.0,2556.0,5667.0,7014.0,2772.0,0.0,0.0,2412.0,0.0,1925.0,4318.0,0.0,2482.0,4587.0,1921.0,0.0,0.0,0.0,0.0,0.0,1037.0,0.0,1626.0,0.0,1608.0,1484.0,1126.0,0.0,1001.0,0.0,0.0,0.0,0.0,2340.0,1940.0,3021.0,0.0,0.0,0.0
4984,精神神経用剤,※未登録：リスペリドン内用液１ｍｇ／ｍＬ「アメル」　０．１％,液剤・シロップ剤,70516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.0,0.0,5208.0,5037.0,5504.0,6534.0,2584.0,3219.0,3631.0,4599.0,1469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,3241.0,3459.0,1892.0,2576.0,1605.0,2598.0,1692.0,1755.0,1040.0,0.0
4580,生薬,リョウキョウ,その他（内服）,70498.0,0.0,0.0,0.0,0.0,3201.0,0.0,2212.0,0.0,1255.0,3952.0,0.0,0.0,1766.0,4396.0,1972.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.0,2638.0,2098.0,10391.0,3043.0,4535.0,1152.0,3487.0,4045.0,5505.0,1096.0,1772.0,0.0,0.0,0.0
2323,健胃消化剤,苦味チンキ,その他（内服）,70480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,1194.0,1167.0,1498.0,1693.0,1389.0,2427.0,2332.0,3176.0,2712.0,2905.0,1334.0,0.0,0.0
1280,ビタミンＡ及びＤ剤,※未登録：マキサカルシトール静注透析用５μｇ「ＶＴＲＳ」　１ｍＬ,注射剤,70467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,3539.0,4827.0,5978.0,6034.0,6525.0,7424.0,5675.0,2824.0,1457.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,1473.0,1569.0,2053.0,2998.0,3485.0,3657.0,2343.0,1345.0,0.0,0.0,0.0
3883,気管支拡張剤,ウメクリジニウム臭化物,吸入剤・エアゾール剤,70334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,2573.0,4497.0,9012.0,10404.0,7156.0,3659.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,1669.0,2550.0,3284.0,2903.0,1784.0,0.0,0.0,0.0
5745,血液代用剤,※未登録：ヴィーンＤ輸液　２００ｍＬ,注射剤,70300.0,8791.0,4204.0,1132.0,0.0,469.0,0.0,0.0,0.0,0.0,439.0,743.0,645.0,685.0,694.0,1667.0,1480.0,1911.0,1982.0,832.0,416.0,0.0,7742.0,3316.0,872.0,0.0,0.0,600.0,543.0,508.0,617.0,673.0,779.0,1056.0,929.0,1203.0,2238.0,3266.0,4253.0,4187.0,3313.0,1386.0,0.0
5227,糖類剤,※未登録：ブドウ糖注射液　１０％５００ｍＬ,注射剤,69897.0,12148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,865.0,1447.0,1738.0,3256.0,3797.0,4343.0,4056.0,2288.0,840.0,0.0,9744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,440.0,842.0,1607.0,2527.0,3407.0,3832.0,3412.0,1474.0,0.0
5961,血液製剤類,エミシズマブ（遺伝子組換え）,注射剤,69897.0,3060.0,3931.0,4078.0,4554.0,5499.0,3967.0,3897.0,3524.0,5861.0,6510.0,5167.0,3204.0,1455.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,ビタミンＢ１剤,※未登録：チアミン塩化物塩酸塩注射液５０ｍｇ「ツルハラ」,注射剤,69882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,768.0,3046.0,2780.0,3344.0,3237.0,3820.0,4955.0,3876.0,1684.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,452.0,557.0,762.0,1418.0,1522.0,2097.0,1840.0,3241.0,3251.0,7060.0,6257.0,3843.0,1284.0,0.0
1767,主としてグラム陽性・陰性菌，リケッチア，クラミジアに作用するもの,※未登録：ミノマイシン点滴静注用１００ｍｇ,注射剤,69757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,414.0,1347.0,1688.0,1495.0,3950.0,5341.0,5429.0,6011.0,3891.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,482.0,1071.0,1292.0,2547.0,3822.0,4366.0,6224.0,6416.0,3057.0,411.0
5266,糖類剤,※未登録：大塚糖液５％ＴＮ　５０ｍＬ,注射剤,69716.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,1268.0,1727.0,2543.0,2429.0,4778.0,6830.0,6473.0,5403.0,2608.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,574.0,1486.0,1459.0,3651.0,4833.0,4315.0,5507.0,3680.0,1689.0,0.0
1656,主としてグラム陽性・陰性菌に作用するもの,※未登録：セフトリアキソンナトリウム点滴用１ｇファイザー　生食１００ｍＬ付,注射剤,69664.0,0.0,0.0,0.0,691.0,1138.0,1170.0,1388.0,1383.0,1393.0,1528.0,1620.0,1437.0,1421.0,2090.0,2894.0,2960.0,3607.0,3330.0,2119.0,773.0,0.0,0.0,0.0,0.0,501.0,1338.0,1300.0,1412.0,1313.0,1229.0,1231.0,1299.0,1470.0,1850.0,1649.0,2331.0,2547.0,3729.0,5087.0,5234.0,2843.0,817.0
2449,催眠鎮静剤，抗不安剤,抱水クロラール,坐剤,69380.0,13935.0,4837.0,2741.0,4421.0,3408.0,1106.0,1232.0,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12189.0,1414.0,1935.0,3217.0,1434.0,1745.0,1833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,血液代用剤,※未登録：生理食塩液「ＮＰ」　２５０ｍＬ,注射剤,68948.0,1778.0,0.0,683.0,0.0,0.0,0.0,632.0,0.0,446.0,1538.0,1717.0,1826.0,2910.0,3221.0,5283.0,5207.0,4088.0,2321.0,807.0,0.0,0.0,1141.0,422.0,0.0,0.0,0.0,0.0,0.0,462.0,753.0,1115.0,2691.0,2406.0,2592.0,2369.0,3744.0,4044.0,3849.0,2380.0,1382.0,0.0,0.0
6186,解毒剤,システアミン酒石酸塩,カプセル剤,68864.0,0.0,0.0,0.0,0.0,8520.0,4800.0,0.0,6400.0,13392.0,3280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0,2952.0,0.0,6604.0,0.0,0.0,6133.0,5824.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,その他の腫瘍用薬,トラスツズマブ（遺伝子組換え）［トラスツズマブ後続３］,注射剤,68721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.0,1289.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,2928.0,6611.0,8153.0,8425.0,8962.0,6644.0,8953.0,6724.0,3026.0,985.0,0.0,0.0,0.0
6344,軟膏基剤,ステアリン酸,坐剤,68390.0,0.0,0.0,0.0,2825.0,2097.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,3715.0,4141.0,2693.0,2334.0,3690.0,4579.0,4645.0,4832.0,2687.0,2653.0,2701.0,2420.0,1661.0,1254.0,0.0,0.0,0.0,0.0
1008,その他の腫瘍用薬,トラスツズマブ　エムタンシン（遺伝子組換え）,注射剤,68287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,2580.0,4265.0,8524.0,11034.0,10102.0,8502.0,8005.0,7136.0,4432.0,1572.0,0.0,0.0,0.0,0.0
3432,抗パーキンソン剤,※未登録：ドパゾール錠２００ｍｇ,錠剤,68259.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,0.0,0.0,1723.0,1155.0,0.0,0.0,0.0,2173.0,3068.0,2847.0,1584.0,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5660.0,0.0,2730.0,2698.0,0.0,1962.0,1150.0,5410.0,1760.0,8999.0,5092.0,3044.0,0.0,0.0
1159,たん白アミノ酸製剤,※未登録：エルネオパＮＦ１号輸液　２０００ｍＬ,注射剤,68179.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,2226.0,1811.0,1437.0,2142.0,5675.0,6192.0,4558.0,2821.0,2214.0,525.0,0.0,0.0,0.0,0.0,964.0,0.0,715.0,0.0,0.0,1527.0,454.0,1099.0,678.0,1705.0,2121.0,2551.0,4802.0,2593.0,5051.0,3942.0,904.0,0.0
4347,無機質製剤,※未登録：メドレニック注シリンジ　２ｍＬ,注射剤,68068.0,531.0,0.0,1105.0,0.0,1454.0,0.0,0.0,0.0,0.0,469.0,671.0,907.0,1224.0,2367.0,3882.0,5305.0,5986.0,5969.0,3371.0,888.0,0.0,456.0,0.0,0.0,748.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,632.0,537.0,736.0,1729.0,3881.0,3794.0,6147.0,5157.0,2045.0,439.0
6333,軟膏基剤,※未登録：流動パラフィン「ヨシダ」,坐剤,67977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.0,0.0,0.0,0.0,0.0,0.0,2945.0,2333.0,7936.0,4622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,0.0,1353.0,2813.0,0.0,0.0,0.0,0.0,10005.0,0.0,0.0,9140.0
6399,鎮けい剤,※未登録：コリオパン顆粒２％,散剤・顆粒剤,67945.0,0.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.0,0.0,1267.0,0.0,1912.0,4123.0,2083.0,4131.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1529.0,1449.0,1995.0,1733.0,5021.0,5074.0,5837.0,3083.0,0.0,0.0,0.0
